,id,gender,nobelPrizes,knownName.en,knownName.se,givenName.en,givenName.se,familyName.en,familyName.se,fullName.en,fullName.se,birth.date,birth.place.city.en,birth.place.city.no,birth.place.city.se,birth.place.country.en,birth.place.country.no,birth.place.country.se,birth.place.cityNow.en,birth.place.cityNow.no,birth.place.cityNow.se,birth.place.countryNow.en,birth.place.countryNow.no,birth.place.countryNow.se,birth.place.continent.en,birth.place.locationString.en,birth.place.locationString.no,birth.place.locationString.se,links.rel,links.href,links.action,links.types,death.date,death.place.city.en,death.place.city.no,death.place.city.se,death.place.country.en,death.place.country.no,death.place.country.se,death.place.cityNow.en,death.place.cityNow.no,death.place.cityNow.se,death.place.countryNow.en,death.place.countryNow.no,death.place.countryNow.se,death.place.continent.en,death.place.locationString.en,death.place.locationString.no,death.place.locationString.se,nativeName,acronym,orgName.en,orgName.se,founded.date,founded.place.city.en,founded.place.city.no,founded.place.city.se,founded.place.country.en,founded.place.country.no,founded.place.country.se,founded.place.cityNow.en,founded.place.cityNow.no,founded.place.cityNow.se,founded.place.countryNow.en,founded.place.countryNow.no,founded.place.countryNow.se,founded.place.continent.en,founded.place.locationString.en,founded.place.locationString.no,founded.place.locationString.se,penName,orgName.no,knownName.no,givenName.no,familyName.no,fullName.no
384,250,male,"[{'awardYear': '1977', 'category': {'en': 'Chemistry', 'no': 'Kjemi', 'se': 'Kemi'}, 'categoryFullName': {'en': 'The Nobel Prize in Chemistry', 'no': 'Nobelprisen i kjemi', 'se': 'Nobelpriset i kemi'}, 'sortOrder': '1', 'portion': '1', 'dateAwarded': '1977-10-11', 'prizeStatus': 'received', 'motivation': {'en': 'for his contributions to non-equilibrium thermodynamics, particularly the theory of dissipative structures', 'se': 'för hans bidrag till den irreversibla termodynamiken, särskilt teorien för dissipativa strukturer'}, 'prizeAmount': 700000, 'prizeAmountAdjusted': 3080986, 'affiliations': [{'name': {'en': 'Université Libre de Bruxelles', 'no': 'Université Libre de Bruxelles', 'se': 'Université Libre de Bruxelles'}, 'nameNow': {'en': 'Université Libre de Bruxelles'}, 'city': {'en': 'Brussels', 'no': 'Brussel', 'se': 'Bryssel'}, 'country': {'en': 'Belgium', 'no': 'Belgia', 'se': 'Belgien'}, 'cityNow': {'en': 'Brussels', 'no': 'Brussel', 'se': 'Bryssel'}, 'countryNow': {'en': 'Belgium', 'no': 'Belgia', 'se': 'Belgien'}, 'locationString': {'en': 'Brussels, Belgium', 'no': 'Brussel, Belgia', 'se': 'Bryssel, Belgien'}}, {'name': {'en': 'University of Texas', 'no': 'University of Texas', 'se': 'University of Texas'}, 'nameNow': {'en': 'University of Texas'}, 'city': {'en': 'Austin, TX', 'no': 'Austin, TX', 'se': 'Austin, TX'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'cityNow': {'en': 'Austin, TX', 'no': 'Austin, TX', 'se': 'Austin, TX'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'Austin, TX, USA', 'no': 'Austin, TX, USA', 'se': 'Austin, TX, USA'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/che/1977', 'action': 'Get', 'types': 'application/json'}}]",Ilya Prigogine,Ilja Prigozjin,Ilya,Ilja,Prigogine,Prigozjin,Ilya Romanovich Prigogine,Ilja Romanovitj Prigozjin,1917-01-25,Moscow,Moskva,Moskva,Russia,Russland,Ryssland,Moscow,Moskva,Moskva,Russia,Russland,Ryssland,Europe,"Moscow, Russia","Moskva, Russland","Moskva, Ryssland",laureate,http://masterdataapi.nobelprize.org/2/laureate/250,Get,application/json,2003-05-28,Brussels,Brussel,Bryssel,Belgium,Belgia,Belgien,Brussels,Brussel,Bryssel,Belgium,Belgia,Belgien,Europe,"Brussels, Belgium","Brussel, Belgia","Bryssel, Belgien",,,,,,,,,,,,,,,,,,,,,,,,,,,
385,761,male,"[{'awardYear': '2002', 'category': {'en': 'Literature', 'no': 'Litteratur', 'se': 'Litteratur'}, 'categoryFullName': {'en': 'The Nobel Prize in  Literature', 'no': 'Nobelprisen i litteratur', 'se': 'Nobelpriset i litteratur'}, 'sortOrder': '1', 'portion': '1', 'dateAwarded': '2002-10-10', 'prizeStatus': 'received', 'motivation': {'en': 'for writing that upholds the fragile experience of the individual against the barbaric arbitrariness of history', 'se': 'för ett författarskap som hävdar den enskildes bräckliga erfarenhet mot historiens barbariska godtycke'}, 'prizeAmount': 10000000, 'prizeAmountAdjusted': 12034660, 'residences': [{'country': {'en': 'Hungary', 'no': 'Ungarn', 'se': 'Ungern'}, 'countryNow': {'en': 'Hungary', 'no': 'Ungarn', 'se': 'Ungern'}, 'locationString': {'en': 'Hungary', 'no': 'Ungarn', 'se': 'Ungern'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/lit/2002', 'action': 'Get', 'types': 'application/json'}}]",Imre Kertész,Imre Kertész,Imre,Imre,Kertész,Kertész,Imre Kertész,Imre Kertész,1929-11-09,Budapest,Budapest,Budapest,Hungary,Ungarn,Ungern,Budapest,Budapest,Budapest,Hungary,Ungarn,Ungern,Europe,"Budapest, Hungary","Budapest, Ungarn","Budapest, Ungern",laureate,http://masterdataapi.nobelprize.org/2/laureate/761,Get,application/json,2016-03-31,Budapest,Budapest,Budapest,Hungary,Ungarn,Ungern,Budapest,Budapest,Budapest,Hungary,Ungarn,Ungern,Europe,"Budapest, Hungary","Budapest, Ungarn","Budapest, Ungern",,,,,,,,,,,,,,,,,,,,,,,,,,,
386,467,,"[{'awardYear': '1904', 'category': {'en': 'Peace', 'no': 'Fred', 'se': 'Fred'}, 'categoryFullName': {'en': 'The Nobel Peace Prize', 'no': 'Nobels fredspris', 'se': 'Nobels fredspris'}, 'sortOrder': '1', 'portion': '1', 'dateAwarded': '1904-12-10', 'prizeStatus': 'received', 'motivation': {'en': 'for its striving in public law to develop peaceful ties between nations and to make the laws of war more humane', 'no': 'for arbeidet med å skape fredelige forbindelser mellom nasjoner og gjøre krigens lover mer humane gjennom folkeretten'}, 'prizeAmount': 140859, 'prizeAmountAdjusted': 7767960, 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/pea/1904', 'action': 'Get', 'types': 'application/json'}}]",,,,,,,,,,,,,,,,,,,,,,,,,,laureate,http://masterdataapi.nobelprize.org/2/laureate/467,Get,application/json,,,,,,,,,,,,,,,,,,Institut de droit international,,Institute of International Law,Institutet för internationell rätt,1873-00-00,Ghent,Gent,Gent,Belgium,Belgia,Belgien,Ghent,Gent,Gent,Belgium,Belgia,Belgien,Europe,"Ghent, Belgium","Gent, Belgia","Gent, Belgien",,Folkerettsinstituttet,,,,
387,818,,"[{'awardYear': '2007', 'category': {'en': 'Peace', 'no': 'Fred', 'se': 'Fred'}, 'categoryFullName': {'en': 'The Nobel Peace Prize', 'no': 'Nobels fredspris', 'se': 'Nobels fredspris'}, 'sortOrder': '1', 'portion': '1/2', 'dateAwarded': '2007-10-12', 'prizeStatus': 'received', 'motivation': {'en': 'for their efforts to build up and disseminate greater knowledge about man-made climate change, and to lay the foundations for the measures that are needed to counteract such change', 'no': 'for deira innsats for å skape og spreie større kunnskap om menneskeskapte klimaendringar og for å leggje grunnlag for dei tiltaka som krevst for å motverke desse endringane'}, 'prizeAmount': 10000000, 'prizeAmountAdjusted': 11301989, 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/pea/2007', 'action': 'Get', 'types': 'application/json'}}]",,,,,,,,,,,,,,,,,,,,,,,,,,laureate,http://masterdataapi.nobelprize.org/2/laureate/818,Get,application/json,,,,,,,,,,,,,,,,,,Intergovernmental Panel on Climate Change (IPCC),,Intergovernmental Panel on Climate Change,Förenta Nationernas klimatpanel (IPCC),1988-00-00,"New York, NY","New York, NY","New York, NY",USA,USA,USA,"New York, NY","New York, NY","New York, NY",USA,USA,USA,North America,"New York, NY, USA","New York, NY, USA","New York, NY, USA",,,,,,
388,797,,"[{'awardYear': '2005', 'category': {'en': 'Peace', 'no': 'Fred', 'se': 'Fred'}, 'categoryFullName': {'en': 'The Nobel Peace Prize', 'no': 'Nobels fredspris', 'se': 'Nobels fredspris'}, 'sortOrder': '1', 'portion': '1/2', 'dateAwarded': '2005-10-07', 'prizeStatus': 'received', 'motivation': {'en': 'for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way', 'no': 'for arbeidet deira for å hindra at kjernefysisk energi blir nytta til militære føremål og for at kjernefysisk energi til sivile føremål vert nytta på sikrast mogelege måte'}, 'prizeAmount': 10000000, 'prizeAmountAdjusted': 11711430, 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/pea/2005', 'action': 'Get', 'types': 'application/json'}}]",,,,,,,,,,,,,,,,,,,,,,,,,,laureate,http://masterdataapi.nobelprize.org/2/laureate/797,Get,application/json,,,,,,,,,,,,,,,,,,International Atomic Energy Agency (IAEA),IAEA,International Atomic Energy Agency,Internationella atomenergiorganet (IAEA),1957-00-00,Vienna,Wien,Wien,Austria,Østerrike,Österrike,Vienna,Wien,Wien,Austria,Østerrike,Österrike,Europe,"Vienna, Austria","Wien, Østerrike","Wien, Österrike",,Det internasjonale atomenergibyrået (IAEA),,,,
389,948,,"[{'awardYear': '2017', 'category': {'en': 'Peace', 'no': 'Fred', 'se': 'Fred'}, 'categoryFullName': {'en': 'The Nobel Peace Prize', 'no': 'Nobels fredspris', 'se': 'Nobels fredspris'}, 'sortOrder': '1', 'portion': '1', 'dateAwarded': '2017-10-06', 'prizeStatus': 'received', 'motivation': {'en': 'for its work to draw attention to the catastrophic humanitarian consequences of any use of nuclear weapons and for its ground-breaking efforts to achieve a treaty-based prohibition of such weapons', 'no': 'for sitt arbeid med å påpeke de katastrofale humanitære konsekvensene av enhver bruk av atomvåpen og for sin banebrytende innsats for å få til et traktatfestet forbud mot slike våpen'}, 'prizeAmount': 9000000, 'prizeAmountAdjusted': 9176183, 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/pea/2017', 'action': 'Get', 'types': 'application/json'}}]",,,,,,,,,,,,,,,,,,,,,,,,,,laureate,http://masterdataapi.nobelprize.org/2/laureate/948,Get,application/json,,,,,,,,,,,,,,,,,,International Campaign to Abolish Nuclear Weapons (ICAN),ICAN,International Campaign to Abolish Nuclear Weapons (ICAN),International Campaign to Abolish Nuclear Weapons (ICAN),2007-00-00,,,,Australia,Australia,Australien,,,,Australia,Australia,Australien,Oceania,Australia,Australia,Australien,,Den internasjonale kampanjen mot atomvåpen (ICAN),,,,
390,564,,"[{'awardYear': '1997', 'category': {'en': 'Peace', 'no': 'Fred', 'se': 'Fred'}, 'categoryFullName': {'en': 'The Nobel Peace Prize', 'no': 'Nobels fredspris', 'se': 'Nobels fredspris'}, 'sortOrder': '1', 'portion': '1/2', 'dateAwarded': '1997-10-10', 'prizeStatus': 'received', 'motivation': {'en': 'for their efforts to ban and remove anti-personnel landmines', 'no': 'for deres arbeid for å forby og fjerne anti-personellminer'}, 'prizeAmount': 7500000, 'prizeAmountAdjusted': 9572839, 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/pea/1997', 'action': 'Get', 'types': 'application/json'}}]",,,,,,,,,,,,,,,,,,,,,,,,,,laureate,http://masterdataapi.nobelprize.org/2/laureate/564,Get,application/json,,,,,,,,,,,,,,,,,,International Campaign to Ban Landmines (ICBL),,International Campaign to Ban Landmines,International Campaign to Ban Landmines,1992-00-00,,,,USA,USA,USA,,,,USA,USA,USA,North America,USA,USA,USA,,,,,,
391,482,,"[{'awardYear': '1917', 'category': {'en': 'Peace', 'no': 'Fred', 'se': 'Fred'}, 'categoryFullName': {'en': 'The Nobel Peace Prize', 'no': 'Nobels fredspris', 'se': 'Nobels fredspris'}, 'sortOrder': '1', 'portion': '1', 'dateAwarded': '1917-12-10', 'prizeStatus': 'received', 'motivation': {'en': 'for the efforts to take care of wounded soldiers and prisoners of war and their families', 'no': 'for sin innsats for å ivareta sårede soldater og krigsfanger og deres familier'}, 'prizeAmount': 133823, 'prizeAmountAdjusted': 3920596, 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/pea/1917', 'action': 'Get', 'types': 'application/json'}}, {'awardYear': '1944', 'category': {'en': 'Peace', 'no': 'Fred', 'se': 'Fred'}, 'categoryFullName': {'en': 'The Nobel Peace Prize', 'no': 'Nobels fredspris', 'se': 'Nobels fredspris'}, 'sortOrder': '1', 'portion': '1', 'dateAwarded': '1945-11-12', 'prizeStatus': 'received', 'motivation': {'en': 'for the great work it has performed during the war on behalf of humanity', 'no': 'for det store arbeidet komiteen utførte på vegne av menneskeheten under krigen'}, 'prizeAmount': 121841, 'prizeAmountAdjusted': 2510460, 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/pea/1944', 'action': 'Get', 'types': 'application/json'}}, {'awardYear': '1963', 'category': {'en': 'Peace', 'no': 'Fred', 'se': 'Fred'}, 'categoryFullName': {'en': 'The Nobel Peace Prize', 'no': 'Nobels fredspris', 'se': 'Nobels fredspris'}, 'sortOrder': '1', 'portion': '1/2', 'dateAwarded': '1963-10-10', 'prizeStatus': 'received', 'motivation': {'en': 'for promoting the principles of the Geneva Convention and cooperation with the UN', 'no': 'for å ha fremmet prinsippene i Genève-konvensjonen og samarbeidet med FN'}, 'prizeAmount': 265000, 'prizeAmountAdjusted': 2839286, 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/pea/1963', 'action': 'Get', 'types': 'application/json'}}]",,,,,,,,,,,,,,,,,,,,,,,,,,laureate,http://masterdataapi.nobelprize.org/2/laureate/482,Get,application/json,,,,,,,,,,,,,,,,,,Comité international de la Croix Rouge,,International Committee of the Red Cross,Internationella Rödakorskommittén,1863-00-00,Geneva,Genève,Genève,Switzerland,Sveits,Schweiz,Geneva,Genève,Genève,Switzerland,Sveits,Schweiz,Europe,"Geneva, Switzerland","Genève, Sveits","Genève, Schweiz",,Den Internasjonale Røde Kors Komité,,,,
392,527,,"[{'awardYear': '1969', 'category': {'en': 'Peace', 'no': 'Fred', 'se': 'Fred'}, 'categoryFullName': {'en': 'The Nobel Peace Prize', 'no': 'Nobels fredspris', 'se': 'Nobels fredspris'}, 'sortOrder': '1', 'portion': '1', 'dateAwarded': '1969-10-20', 'prizeStatus': 'received', 'motivation': {'en': 'for creating international legislation insuring certain norms for working conditions in every country', 'no': 'for å ha utarbeidet en internasjonal lovgivning som sikrer visse standarder i arbeidslivet i alle land'}, 'prizeAmount': 375000, 'prizeAmountAdjusted': 3181561, 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/pea/1969', 'action': 'Get', 'types': 'application/json'}}]",,,,,,,,,,,,,,,,,,,,,,,,,,laureate,http://masterdataapi.nobelprize.org/2/laureate/527,Get,application/json,,,,,,,,,,,,,,,,,,International Labour Organization (I.L.O.),ILO,International Labour Organization,Internationella arbetsorganisationen,1919-00-00,Geneva,Genève,Genève,Switzerland,Sveits,Schweiz,Geneva,Genève,Genève,Switzerland,Sveits,Schweiz,Europe,"Geneva, Switzerland","Genève, Sveits","Genève, Schweiz",,Den Internasjonale Arbeidsorganisasjon (ILO),,,,
393,547,,"[{'awardYear': '1985', 'category': {'en': 'Peace', 'no': 'Fred', 'se': 'Fred'}, 'categoryFullName': {'en': 'The Nobel Peace Prize', 'no': 'Nobels fredspris', 'se': 'Nobels fredspris'}, 'sortOrder': '1', 'portion': '1', 'dateAwarded': '1985-10-05', 'prizeStatus': 'received', 'motivation': {'en': 'for spreading authoritative information and by creating awareness of the catastrophic consequences of  nuclear  war', 'no': 'for sin formidling av sikker informasjon og for å ha skapt bevissthet om de katastrofale følgene av en atomkrig'}, 'prizeAmount': 1800000, 'prizeAmountAdjusted': 3843964, 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/pea/1985', 'action': 'Get', 'types': 'application/json'}}]",,,,,,,,,,,,,,,,,,,,,,,,,,laureate,http://masterdataapi.nobelprize.org/2/laureate/547,Get,application/json,,,,,,,,,,,,,,,,,,International Physicians for the Prevention of Nuclear War,IPPNW,International Physicians for the Prevention of Nuclear War,Internationella läkarrörelsen mot kärnvapen,1980-00-00,"Boston, MA","Boston, MA","Boston, MA",USA,USA,USA,"Boston, MA","Boston, MA","Boston, MA",USA,USA,USA,North America,"Boston, MA, USA","Boston, MA, USA","Boston, MA, USA",,Den internasjonale legeforeningen mot atomkrig (IPPNW),,,,
394,194,female,"[{'awardYear': '1935', 'category': {'en': 'Chemistry', 'no': 'Kjemi', 'se': 'Kemi'}, 'categoryFullName': {'en': 'The Nobel Prize in Chemistry', 'no': 'Nobelprisen i kjemi', 'se': 'Nobelpriset i kemi'}, 'sortOrder': '2', 'portion': '1/2', 'prizeStatus': 'received', 'motivation': {'en': 'in recognition of their synthesis of new radioactive elements', 'se': 'såsom ett erkännande för deras gemensamt utförda syntes av nya radioaktiva grundämnen'}, 'prizeAmount': 159917, 'prizeAmountAdjusted': 4997406, 'affiliations': [{'name': {'en': 'Institut du Radium', 'no': 'Institut du Radium', 'se': 'Institut du Radium'}, 'nameNow': {'en': 'Institut du Radium'}, 'city': {'en': 'Paris', 'no': 'Paris', 'se': 'Paris'}, 'country': {'en': 'France', 'no': 'Frankrike', 'se': 'Frankrike'}, 'cityNow': {'en': 'Paris', 'no': 'Paris', 'se': 'Paris'}, 'countryNow': {'en': 'France', 'no': 'Frankrike', 'se': 'Frankrike'}, 'locationString': {'en': 'Paris, France', 'no': 'Paris, Frankrike', 'se': 'Paris, Frankrike'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/che/1935', 'action': 'Get', 'types': 'application/json'}}]",Irène Joliot-Curie,Irène Joliot-Curie,Irène,Irène,Joliot-Curie,Joliot-Curie,Irène Joliot-Curie,Irène Joliot-Curie,1897-09-12,Paris,Paris,Paris,France,Frankrike,Frankrike,Paris,Paris,Paris,France,Frankrike,Frankrike,Europe,"Paris, France","Paris, Frankrike","Paris, Frankrike",laureate,http://masterdataapi.nobelprize.org/2/laureate/194,Get,application/json,1956-03-17,Paris,Paris,Paris,France,Frankrike,Frankrike,Paris,Paris,Paris,France,Frankrike,Frankrike,Europe,"Paris, France","Paris, Frankrike","Paris, Frankrike",,,,,,,,,,,,,,,,,,,,,,,,,,,
395,191,male,"[{'awardYear': '1932', 'category': {'en': 'Chemistry', 'no': 'Kjemi', 'se': 'Kemi'}, 'categoryFullName': {'en': 'The Nobel Prize in Chemistry', 'no': 'Nobelprisen i kjemi', 'se': 'Nobelpriset i kemi'}, 'sortOrder': '1', 'portion': '1', 'prizeStatus': 'received', 'motivation': {'en': 'for his discoveries and investigations in surface chemistry', 'se': 'för hans upptäckter och undersökningar inom ytkemien'}, 'prizeAmount': 171753, 'prizeAmountAdjusted': 5279293, 'affiliations': [{'name': {'en': 'General Electric Company', 'no': 'General Electric Company', 'se': 'General Electric Company'}, 'nameNow': {'en': 'General Electric Company'}, 'city': {'en': 'Schenectady, NY', 'no': 'Schenectady, NY', 'se': 'Schenectady, NY'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'cityNow': {'en': 'Schenectady, NY', 'no': 'Schenectady, NY', 'se': 'Schenectady, NY'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'Schenectady, NY, USA', 'no': 'Schenectady, NY, USA', 'se': 'Schenectady, NY, USA'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/che/1932', 'action': 'Get', 'types': 'application/json'}}]",Irving Langmuir,Irving Langmuir,Irving,Irving,Langmuir,Langmuir,Irving Langmuir,Irving Langmuir,1881-01-31,"Brooklyn, NY","Brooklyn, NY","Brooklyn, NY",USA,USA,USA,"Brooklyn, NY","Brooklyn, NY","Brooklyn, NY",USA,USA,USA,North America,"Brooklyn, NY, USA","Brooklyn, NY, USA","Brooklyn, NY, USA",laureate,http://masterdataapi.nobelprize.org/2/laureate/191,Get,application/json,1957-08-16,"Falmouth, MA","Falmouth, MA","Falmouth, MA",USA,USA,USA,"Falmouth, MA","Falmouth, MA","Falmouth, MA",USA,USA,USA,North America,"Falmouth, MA, USA","Falmouth, MA, USA","Falmouth, MA, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,
396,781,male,"[{'awardYear': '2004', 'category': {'en': 'Chemistry', 'no': 'Kjemi', 'se': 'Kemi'}, 'categoryFullName': {'en': 'The Nobel Prize in Chemistry', 'no': 'Nobelprisen i kjemi', 'se': 'Nobelpriset i kemi'}, 'sortOrder': '3', 'portion': '1/3', 'dateAwarded': '2004-10-06', 'prizeStatus': 'received', 'motivation': {'en': 'for the discovery of ubiquitin-mediated protein degradation', 'se': 'för upptäckten av ubiquitinmedierad proteinnedbrytning'}, 'prizeAmount': 10000000, 'prizeAmountAdjusted': 11762861, 'affiliations': [{'name': {'en': 'University of California', 'no': 'University of California', 'se': 'University of California'}, 'nameNow': {'en': 'University of California'}, 'city': {'en': 'Irvine, CA', 'no': 'Irvine, CA', 'se': 'Irvine, CA'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'cityNow': {'en': 'Irvine, CA', 'no': 'Irvine, CA', 'se': 'Irvine, CA'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'Irvine, CA, USA', 'no': 'Irvine, CA, USA', 'se': 'Irvine, CA, USA'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/che/2004', 'action': 'Get', 'types': 'application/json'}}]",Irwin Rose,Irwin Rose,Irwin,Irwin,Rose,Rose,Irwin Rose,Irwin Rose,1926-07-16,"Brooklyn, NY","Brooklyn, NY","Brooklyn, NY",USA,USA,USA,"Brooklyn, NY","Brooklyn, NY","Brooklyn, NY",USA,USA,USA,North America,"Brooklyn, NY, USA","Brooklyn, NY, USA","Brooklyn, NY, USA",laureate,http://masterdataapi.nobelprize.org/2/laureate/781,Get,application/json,2015-06-03,"Deerfield, MA","Deerfield, MA","Deerfield, MA",USA,USA,USA,"Deerfield, MA","Deerfield, MA","Deerfield, MA",USA,USA,USA,North America,"Deerfield, MA, USA","Deerfield, MA, USA","Deerfield, MA, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,
397,654,male,"[{'awardYear': '1978', 'category': {'en': 'Literature', 'no': 'Litteratur', 'se': 'Litteratur'}, 'categoryFullName': {'en': 'The Nobel Prize in  Literature', 'no': 'Nobelprisen i litteratur', 'se': 'Nobelpriset i litteratur'}, 'sortOrder': '1', 'portion': '1', 'prizeStatus': 'received', 'motivation': {'en': 'for his impassioned narrative art which, with roots in a Polish-Jewish cultural tradition, brings universal human conditions to life', 'se': 'för hans intensiva berättarkonst, som med rötter i en polsk-judisk kulturtradition levandegör universella mänskliga villkor'}, 'prizeAmount': 725000, 'prizeAmountAdjusted': 2898454, 'residences': [{'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'USA', 'no': 'USA', 'se': 'USA'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/lit/1978', 'action': 'Get', 'types': 'application/json'}}]",Isaac Bashevis Singer,Isaac Bashevis Singer,Isaac Bashevis,Isaac Bashevis,Singer,Singer,Isaac Bashevis Singer,Isaac Bashevis Singer,1904-07-14,Leoncin,Leoncin,Leoncin,Russian Empire,Det russiske imperiet,Kejsardömet Ryssland,Leoncin,Leoncin,Leoncin,Poland,Polen,Polen,Europe,"Leoncin, Russian Empire (now Poland)","Leoncin, Det russiske imperiet (nå Polen)","Leoncin, Kejsardömet Ryssland (nu Polen)",laureate,http://masterdataapi.nobelprize.org/2/laureate/654,Get,application/json,1991-07-24,"Surfside, FL","Surfside, FL","Surfside, FL",USA,USA,USA,"Surfside, FL","Surfside, FL","Surfside, FL",USA,USA,USA,North America,"Surfside, FL, USA","Surfside, FL, USA","Surfside, FL, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,
398,906,male,"[{'awardYear': '2014', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'sortOrder': '1', 'portion': '1/3', 'dateAwarded': '2014-10-07', 'prizeStatus': 'received', 'motivation': {'en': 'for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources', 'se': 'för uppfinningen av effektiva blå lysdioder vilka möjliggjort ljusstarka och energisnåla vita ljuskällor'}, 'prizeAmount': 8000000, 'prizeAmountAdjusted': 8379888, 'affiliations': [{'name': {'en': 'Meijo University', 'no': 'Meijo University', 'se': 'Meijo University'}, 'nameNow': {'en': 'Meijo University'}, 'city': {'en': 'Nagoya', 'no': 'Nagoya', 'se': 'Nagoya'}, 'country': {'en': 'Japan', 'no': 'Japan', 'se': 'Japan'}, 'cityNow': {'en': 'Nagoya', 'no': 'Nagoya', 'se': 'Nagoya'}, 'countryNow': {'en': 'Japan', 'no': 'Japan', 'se': 'Japan'}, 'locationString': {'en': 'Nagoya, Japan', 'no': 'Nagoya, Japan', 'se': 'Nagoya, Japan'}}, {'name': {'en': 'Nagoya University', 'no': 'Nagoya University', 'se': 'Nagoya University'}, 'nameNow': {'en': 'Nagoya University'}, 'city': {'en': 'Nagoya', 'no': 'Nagoya', 'se': 'Nagoya'}, 'country': {'en': 'Japan', 'no': 'Japan', 'se': 'Japan'}, 'cityNow': {'en': 'Nagoya', 'no': 'Nagoya', 'se': 'Nagoya'}, 'countryNow': {'en': 'Japan', 'no': 'Japan', 'se': 'Japan'}, 'locationString': {'en': 'Nagoya, Japan', 'no': 'Nagoya, Japan', 'se': 'Nagoya, Japan'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/phy/2014', 'action': 'Get', 'types': 'application/json'}}]",Isamu Akasaki,Isamu Akasaki,Isamu,Isamu,Akasaki,Akasaki,Isamu Akasaki,Isamu Akasaki,1929-01-30,Chiran,Sorin,Chiran,Japan,Japan,Japan,Chiran,Sorin,Chiran,Japan,Japan,Japan,Asia,"Chiran, Japan","Sorin, Japan","Chiran, Japan",laureate,http://masterdataapi.nobelprize.org/2/laureate/906,Get,application/json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
